name,lenS,label,名詞,agent_utterance,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,cls
1902F2001_069,13.0,38,0, なるほど、そうなんですね。,38,10,8.030000000000001,31.724999999999998,0,0,re_d_x
1902F2001_077,13.0,40,0, なるほど、そうなんですね。,40,4,28.294999999999998,24.03,0,0,re_d_x
1902F2002_046,13.0,44,0, なるほど、そうなんですね。,44,-12,15.629999999999999,62.195,0,6,re_d_x
1902F2002_054,13.0,40,0, なるほど、そうなんですね。,40,-22,11.459999999999999,62.305,0,6,re_d_x
1902F2002_084,13.0,40,0, なるほど、そうなんですね。,40,-16,9.709999999999999,86.605,0,9,re_d_x
1902F2002_096,13.0,42,0, なるほど、そうなんですね。,42,2,7.32,24.220000000000002,0,0,re_d_x
1902F3001_032,13.0,36,0, なるほど、そうなんですね。,36,-2,8.355,56.355000000000004,0,5,re_d_x
1902F3002_029,13.0,38,0, なるほど、そうなんですね。,38,-12,23.52,57.625,0,6,re_d_x
1902F3002_052,13.0,40,0, なるほど、そうなんですね。,40,-12,18.77,68.78,0,9,re_d_x
1902F3002_068,13.0,40,0, なるほど、そうなんですね。,40,-4,23.025000000000002,30.659999999999997,0,0,re_d_x
1902F4001_015,13.0,40,0, なるほど、そうなんですね。,40,8,10.69,34.555,0,0,re_d_x
1902F4001_031,13.0,42,0, なるほど、そうなんですね。,42,-10,9.935,101.44,0,14,re_d_x
1902F4001_055,13.0,42,0, なるほど、そうなんですね。,42,-14,5.41,134.56,0,8,re_d_x
1902F4002_028,13.0,38,0, なるほど、そうなんですね。,38,-18,22.5,119.99499999999999,0,10,re_d_x
1902F4003_026,13.0,40,0, なるほど、そうなんですね。,40,-14,38.205,26.065,0,1,re_d_x
1902F4003_029,13.0,40,0, なるほど、そうなんですね。,40,-2,18.345,22.53,0,0,re_d_x
1902F4003_036,13.0,40,0, なるほど、そうなんですね。,40,-12,9.505,98.78,0,10,re_d_x
1902F4003_048,13.0,38,0, なるほど、そうなんですね。,38,-14,27.29,121.25,0,14,re_d_x
1902F4003_069,13.0,36,0, なるほど、そうなんですね。,36,-4,12.74,71.485,0,4,re_d_x
1902F4004_023,13.0,44,0, なるほど、そうなんですね。,44,-8,11.895,45.805,0,4,re_d_x
1902F4004_045,13.0,30,0, なるほど、そうなんですね。,30,4,16.85,103.96000000000001,0,1,re_d_x
1902F4005_007,13.0,40,0, なるほど、そうなんですね。,40,0,14.085,0.0,0,0,re_d_x
1902F4005_028,13.0,42,0, なるほど、そうなんですね。,42,-12,14.555,126.21000000000001,0,7,re_d_x
1902F4005_037,13.0,42,0, なるほど、そうなんですね。,42,-12,18.35,39.205,0,2,re_d_x
1902F4005_045,13.0,44,0, なるほど、そうなんですね。,44,-10,38.44,31.22,0,3,re_d_x
1902F4005_049,13.0,40,0, なるほど、そうなんですね。,40,-10,8.8,23.21,0,2,re_d_x
1902F4005_059,13.0,38,0, なるほど、そうなんですね。,38,4,13.305,23.57,0,0,re_d_x
1902F4006_006,13.0,40,0, なるほど、そうなんですね。,40,0,12.375,0.0,0,0,re_d_x
1902F4006_019,13.0,44,0, なるほど、そうなんですね。,44,-14,20.674999999999997,41.790000000000006,0,2,re_d_x
1902F4006_042,13.0,38,0, なるほど、そうなんですね。,38,-14,64.95,39.645,0,5,re_d_x
1902F4006_057,13.0,40,0, なるほど、そうなんですね。,40,-6,14.675,41.615,0,7,re_d_x
1902F4006_064,13.0,40,0, なるほど、そうなんですね。,40,-6,9.925,17.595,0,0,re_d_x
1902F4006_071,13.0,38,0, なるほど、そうなんですね。,38,0,7.555,22.869999999999997,0,1,re_d_x
1902F4006_073,13.0,36,0, なるほど、そうなんですね。,36,8,13.22,27.91,0,1,re_d_x
1902F4006_080,13.0,40,0, なるほど、そうなんですね。,40,6,10.205,36.77,0,1,re_d_x
1902F4006_083,13.0,38,0, なるほど、そうなんですね。,38,0,16.060000000000002,49.589999999999996,0,3,re_d_x
1902F4006_086,13.0,40,0, なるほど、そうなんですね。,40,-8,12.495000000000001,57.220000000000006,0,5,re_d_x
1902F4006_104,13.0,36,0, なるほど、そうなんですね。,36,-2,11.899999999999999,50.739999999999995,0,3,re_d_x
1902F4006_110,13.0,40,0, なるほど、そうなんですね。,40,0,11.245000000000001,12.28,0,0,re_d_x
1902F4007_005,13.0,42,0, なるほど、そうなんですね。,42,0,6.21,0.0,0,0,re_d_x
1902F4007_035,13.0,40,0, なるほど、そうなんですね。,40,-20,6.54,153.12,0,12,re_d_x
1902F4007_041,13.0,42,0, なるほど、そうなんですね。,42,-12,16.015,179.375,0,13,re_d_x
1902F4007_044,13.0,38,0, なるほど、そうなんですね。,38,10,11.165000000000001,93.535,0,0,re_d_x
1902F4008_006,13.0,38,0, なるほど、そうなんですね。,38,0,12.684999999999999,0.0,0,0,re_d_x
1902F4008_018,13.0,40,0, なるほど、そうなんですね。,40,-8,11.06,66.66,0,7,re_d_x
1902F4008_020,13.0,40,0, なるほど、そうなんですね。,40,-16,9.335,73.02,0,4,re_d_x
1902F4008_036,13.0,40,0, なるほど、そうなんですね。,40,-10,34.24,45.61,0,2,re_d_x
1902F4008_056,13.0,38,0, なるほど、そうなんですね。,38,-8,9.52,116.64500000000001,0,5,re_d_x
1902F4009_005,13.0,40,0, なるほど、そうなんですね。,40,0,6.16,0.0,0,0,re_d_x
1902F4009_021,13.0,40,0, なるほど、そうなんですね。,40,-10,23.78,35.480000000000004,0,1,re_d_x
1902F4009_034,13.0,38,0, なるほど、そうなんですね。,38,-4,5.745,45.614999999999995,0,1,re_d_x
1902F4009_052,13.0,44,0, なるほど、そうなんですね。,44,-14,5.92,58.585,0,6,re_d_x
1902F4009_054,13.0,40,0, なるほど、そうなんですね。,40,0,13.205,32.775,0,0,re_d_x
1902F4009_056,13.0,40,0, なるほど、そうなんですね。,40,-20,21.974999999999998,83.17,0,8,re_d_x
1902F4009_071,13.0,38,0, なるほど、そうなんですね。,38,4,10.0,14.97,0,0,re_d_x
1902F4009_087,13.0,42,0, なるほど、そうなんですね。,42,-8,5.61,40.305,0,1,re_d_x
1902F4009_103,13.0,38,0, なるほど、そうなんですね。,38,-2,6.28,18.585,0,0,re_d_x
1902F4009_106,13.0,38,0, なるほど、そうなんですね。,38,-12,17.23,77.10499999999999,0,6,re_d_x
1902F4010_027,13.0,48,0, なるほど、そうなんですね。,48,-12,13.33,25.790000000000003,0,1,re_d_x
1902F4010_054,13.0,40,0, なるほど、そうなんですね。,40,12,14.58,29.28,0,1,re_d_x
1902F4010_068,13.0,38,0, なるほど、そうなんですね。,38,-4,11.99,30.04,0,2,re_d_x
1902F4010_077,13.0,40,0, なるほど、そうなんですね。,40,0,5.765000000000001,57.025,0,5,re_d_x
1902F4011_076,13.0,40,0, なるほど、そうなんですね。,40,-6,14.04,31.98,0,3,re_d_x
1902F6001_006,13.0,40,0, なるほど、そうなんですね。,40,0,11.924999999999999,0.0,0,0,re_d_x
1902F6001_014,13.0,42,0, なるほど、そうなんですね。,42,-14,9.335,44.185,0,5,re_d_x
1902F6001_044,13.0,36,0, なるほど、そうなんですね。,36,-14,12.545,91.27499999999999,0,6,re_d_x
1902F6001_067,13.0,36,0, なるほど、そうなんですね。,36,-2,27.25,21.465,0,0,re_d_x
1902F6001_076,13.0,38,0, なるほど、そうなんですね。,38,6,6.895,81.83999999999999,0,2,re_d_x
1902F6002_024,13.0,42,0, なるほど、そうなんですね。,42,4,13.745000000000001,114.57000000000001,0,2,re_d_x
1902F7001_011,13.0,42,0, なるほど、そうなんですね。,42,-8,23.435000000000002,41.795,0,1,re_d_x
1902F7001_018,13.0,36,0, なるほど、そうなんですね。,36,-2,16.725,29.689999999999998,0,0,re_d_x
1902F7001_024,13.0,40,0, なるほど、そうなんですね。,40,-4,23.525,67.07499999999999,0,4,re_d_x
1902F7001_027,13.0,40,0, なるほど、そうなんですね。,40,-12,19.73,47.025,0,2,re_d_x
1902F7001_045,13.0,42,0, なるほど、そうなんですね。,42,-12,26.165,40.49,0,1,re_d_x
1902F7001_054,13.0,38,0, なるほど、そうなんですね。,38,8,36.05,113.68499999999999,0,9,re_d_x
1902F7001_056,13.0,40,0, なるほど、そうなんですね。,40,12,13.83,27.05,0,3,re_d_x
1902F7001_062,13.0,38,0, なるほど、そうなんですね。,38,8,36.21,55.405,0,2,re_d_x
1902F7002_053,13.0,40,0, なるほど、そうなんですね。,40,8,42.830000000000005,28.650000000000002,0,0,re_d_x
1902M2001_011,13.0,36,0, なるほど、そうなんですね。,36,-20,16.37,57.82,0,3,re_d_x
1902M2001_023,13.0,42,0, なるほど、そうなんですね。,42,-4,12.015,63.66,0,4,re_d_x
1902M2001_032,13.0,40,0, なるほど、そうなんですね。,40,-6,30.705,70.16,0,3,re_d_x
1902M2001_035,13.0,40,0, なるほど、そうなんですね。,40,-10,12.775,56.595000000000006,0,1,re_d_x
1902M3001_006,13.0,42,0, なるほど、そうなんですね。,42,0,10.095,0.0,0,0,re_d_x
1902M3001_015,13.0,40,0, なるほど、そうなんですね。,40,-8,29.1,52.64,0,4,re_d_x
1902M3001_024,13.0,40,0, なるほど、そうなんですね。,40,-16,52.74,69.46,0,9,re_d_x
1902M3001_034,13.0,40,0, なるほど、そうなんですね。,40,-12,13.535,37.54,0,2,re_d_x
1902M3001_047,13.0,40,0, なるほど、そうなんですね。,40,-14,27.41,66.42999999999999,0,10,re_d_x
1902M4001_017,13.0,38,0, なるほど、そうなんですね。,38,-12,23.775,43.404999999999994,0,6,re_d_x
1902M4001_029,13.0,36,0, なるほど、そうなんですね。,36,-14,8.785,53.8,0,4,re_d_x
1902M4001_031,13.0,38,0, なるほど、そうなんですね。,38,-16,16.775,47.12,0,6,re_d_x
1902M4001_042,13.0,38,0, なるほど、そうなんですね。,38,-26,28.509999999999998,110.19999999999999,0,23,re_d_x
1902M4001_048,13.0,38,0, なるほど、そうなんですね。,38,-24,14.584999999999999,91.79500000000002,0,14,re_d_x
1902M4001_058,13.0,40,0, なるほど、そうなんですね。,40,-26,4.365,128.01999999999998,0,22,re_d_x
1902M4002_006,13.0,36,0, なるほど、そうなんですね。,36,0,15.2,0.0,0,0,re_d_x
1902M4002_016,13.0,42,0, なるほど、そうなんですね。,42,-8,23.835,25.745,0,0,re_d_x
1902M4002_031,13.0,40,0, なるほど、そうなんですね。,40,8,9.51,28.645,0,2,re_d_x
1902M4002_037,13.0,40,0, なるほど、そうなんですね。,40,-18,9.455,86.25,0,7,re_d_x
1902M4002_039,13.0,40,0, なるほど、そうなんですね。,40,-10,20.13,81.935,0,0,re_d_x
1902M4002_072,13.0,42,0, なるほど、そうなんですね。,42,-8,10.655,31.395,0,0,re_d_x
1902M4003_015,13.0,38,0, なるほど、そうなんですね。,38,6,14.23,32.975,0,0,re_d_x
1902M4003_030,13.0,42,0, なるほど、そうなんですね。,42,-10,10.715,41.44,0,0,re_d_x
1902M4003_036,13.0,40,0, なるほど、そうなんですね。,40,8,13.100000000000001,23.395000000000003,0,0,re_d_x
1902M4003_045,13.0,40,0, なるほど、そうなんですね。,40,0,7.904999999999999,75.6,0,2,re_d_x
1902M5001_018,13.0,42,0, なるほど、そうなんですね。,42,-8,14.444999999999999,88.51,0,7,re_d_x
1902M5001_035,13.0,32,0, なるほど、そうなんですね。,32,12,11.180000000000001,49.815,0,1,re_d_x
1902M5001_039,13.0,36,0, なるほど、そうなんですね。,36,-18,71.85,101.91000000000001,0,3,re_d_x
1902M5001_058,13.0,42,0, なるほど、そうなんですね。,42,-8,20.85,264.225,0,18,re_d_x
1902M5002_015,13.0,40,0, なるほど、そうなんですね。,40,-18,34.205,39.67,0,3,re_d_x
1902M5002_036,13.0,42,0, なるほど、そうなんですね。,42,-14,17.02,44.64,0,1,re_d_x
1902M5002_052,13.0,40,0, なるほど、そうなんですね。,40,12,8.565000000000001,42.33,0,0,re_d_x
1902M5002_054,13.0,40,0, なるほど、そうなんですね。,40,-10,45.505,72.87,0,2,re_d_x
1902M5003_018,13.0,42,0, なるほど、そうなんですね。,42,-10,24.834999999999997,45.004999999999995,0,2,re_d_x
1902M5003_027,13.0,42,0, なるほど、そうなんですね。,42,-4,22.34,89.07,0,6,re_d_x
1902M5003_034,13.0,42,0, なるほど、そうなんですね。,42,0,21.64,111.035,0,9,re_d_x
1902M5003_057,13.0,42,0, なるほど、そうなんですね。,42,-10,18.185,53.269999999999996,0,5,re_d_x
1902M5003_062,13.0,44,0, なるほど、そうなんですね。,44,-8,16.13,70.27,0,3,re_d_x
1902M5003_068,13.0,40,0, なるほど、そうなんですね。,40,4,14.455,55.099999999999994,0,1,re_d_x
1902M7001_005,13.0,38,0, なるほど、そうなんですね。,38,0,16.095,0.0,0,0,re_d_x
1902M7001_036,13.0,36,0, なるほど、そうなんですね。,36,-4,43.6,69.57,0,4,re_d_x
1902M7001_070,13.0,38,0, なるほど、そうなんですね。,38,18,7.99,29.51,0,0,re_d_x
1902M7001_082,13.0,38,0, なるほど、そうなんですね。,38,8,11.525,94.855,0,4,re_d_x
1902M7002_018,13.0,42,0, なるほど、そうなんですね。,42,-6,9.6,46.665,0,2,re_d_x
1902M7002_032,13.0,40,0, なるほど、そうなんですね。,40,-10,22.585,25.495,0,1,re_d_x
1902M7002_070,13.0,42,0, なるほど、そうなんですね。,42,-12,18.515,113.81,0,9,re_d_x
1902F2001_023,15.0,56,0, 最近スポーツはしましたか？,56,-4,18.015,33.075,0,0,qs_s_x
1902F4006_061,15.0,34,1, 最近スポーツはしましたか？,34,-6,24.700000000000003,6.710000000000001,1,0,qs_s_x
1902F7003_025,15.0,54,6, 最近スポーツはしましたか？,54,0,86.545,63.97,6,4,qs_s_x
1902M4002_045,15.0,34,1, 最近スポーツはしましたか？,34,-8,28.995,21.735000000000003,1,0,qs_s_x
1902M4003_078,15.0,32,0, 最近スポーツはしましたか？,32,-12,43.715,6.48,0,0,qs_s_x
1902M7001_061,15.0,48,2, 最近スポーツはしましたか？,48,8,52.425,6.67,2,0,qs_s_x
1902M7002_043,15.0,36,1, 最近スポーツはしましたか？,36,-4,35.845,56.07,1,0,qs_s_x
1902F2001_024,14.0,64,0, 好きなスポーツはなんですか？,64,8,27.085,18.015,0,0,qs_s_x
1902F4001_036,14.0,52,3, 好きなスポーツはなんですか？,52,12,54.81,21.6,3,0,qs_s_x
1902M5003_054,14.0,54,6, 好きなスポーツはなんですか？,54,2,92.24000000000001,57.33,6,1,qs_s_x
1902F2001_026,21.0,64,0, なるほど、健康的で、ステキですね・・,64,8,16.475,28.060000000000002,0,2,re_s_x
1902F2001_030,21.0,46,0, なるほど、健康的で、ステキですね・・,46,-10,14.68,22.125,0,0,re_s_x
1902F4007_021,21.0,44,0, なるほど、健康的で、ステキですね・・,44,-16,15.04,151.76,0,16,re_s_x
1902F4009_061,21.0,42,0, なるほど、健康的で、ステキですね・・,42,-14,12.015,14.955,0,0,re_s_x
1902F4010_029,21.0,50,3, なるほど、健康的で、ステキですね・・,50,-4,27.59,92.47,3,9,re_s_x
1902F6001_029,21.0,40,0, なるほど、健康的で、ステキですね・・,40,-16,26.549999999999997,32.980000000000004,0,4,re_s_x
1902F6002_028,21.0,48,0, なるほど、健康的で、ステキですね・・,48,-12,25.775000000000002,73.38499999999999,0,5,re_s_x
1902F7002_027,21.0,52,0, なるほど、健康的で、ステキですね・・,52,-2,29.19,59.290000000000006,0,3,re_s_x
1902M2001_030,21.0,60,0, なるほど、健康的で、ステキですね・・,60,6,19.535,76.7,0,5,re_s_x
1902M7001_063,21.0,42,0, なるほど、健康的で、ステキですね・・,42,-6,13.194999999999999,26.355,0,0,re_s_x
1902F2001_027,18.0,58,5, スポーツをする目的は何ですか？,58,-6,44.18,16.475,5,0,qs_s_x
1902F4001_040,18.0,54,9, スポーツをする目的は何ですか？,54,14,75.655,4.51,9,0,qs_s_x
1902F4007_020,18.0,60,16, スポーツをする目的は何ですか？,60,6,151.76,119.97500000000001,16,11,qs_s_x
1902F7002_026,18.0,54,3, スポーツをする目的は何ですか？,54,6,59.290000000000006,35.235,3,1,qs_s_x
1902M2001_029,18.0,54,5, スポーツをする目的は何ですか？,54,14,76.7,69.11,5,6,qs_s_x
1902M7002_046,18.0,48,2, スポーツをする目的は何ですか？,48,0,49.88,95.63499999999999,2,9,qs_s_x
1902F2001_029,29.0,56,0, そのほか健康のために、気をつけていることはありますか？,56,16,22.125,7.385000000000001,0,0,qs_s_o
1902F4001_041,29.0,56,10, そのほか健康のために、気をつけていることはありますか？,56,2,57.34,75.655,10,9,qs_s_o
1902F4006_065,29.0,44,3, そのほか健康のために、気をつけていることはありますか？,44,4,36.715,9.925,3,0,qs_s_o
1902F4007_022,29.0,64,19, そのほか健康のために、気をつけていることはありますか？,64,20,165.45000000000002,15.04,19,0,qs_s_o
1902F4009_062,29.0,54,2, そのほか健康のために、気をつけていることはありますか？,54,12,37.795,12.015,2,0,qs_s_o
1902F4010_028,29.0,54,9, そのほか健康のために、気をつけていることはありますか？,54,6,92.47,13.33,9,0,qs_s_o
1902F6001_030,29.0,42,9, そのほか健康のために、気をつけていることはありますか？,42,2,69.28,26.549999999999997,9,0,qs_s_o
1902F6002_029,29.0,52,4, そのほか健康のために、気をつけていることはありますか？,52,4,101.66,25.775000000000002,4,0,qs_s_o
1902F7001_025,29.0,54,3, そのほか健康のために、気をつけていることはありますか？,54,14,40.61,23.525,3,0,qs_s_o
1902F7002_028,29.0,54,1, そのほか健康のために、気をつけていることはありますか？,54,2,45.305,29.19,1,0,qs_s_o
1902F7003_029,29.0,58,17, そのほか健康のために、気をつけていることはありますか？,58,18,190.025,9.625,17,0,qs_s_o
1902M2001_031,29.0,46,3, そのほか健康のために、気をつけていることはありますか？,46,-14,70.16,19.535,3,0,qs_s_o
1902M4002_048,29.0,50,0, そのほか健康のために、気をつけていることはありますか？,50,0,50.495000000000005,31.230000000000004,0,0,qs_s_o
1902M5002_029,29.0,56,2, そのほか健康のために、気をつけていることはありますか？,56,4,42.195,29.209999999999997,2,0,qs_s_o
1902M7001_064,29.0,48,2, そのほか健康のために、気をつけていることはありますか？,48,6,58.29,13.194999999999999,2,0,qs_s_o
1902M7002_049,29.0,50,3, そのほか健康のために、気をつけていることはありますか？,50,10,46.49,8.79,3,0,qs_s_o
1902F2001_031,39.0,50,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,50,4,10.51,14.68,0,0,qs_s_x
1902F4003_023,39.0,48,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,-4,12.7,69.705,0,5,qs_s_x
1902F4005_041,39.0,48,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,-2,19.36,23.264999999999997,0,0,qs_s_x
1902F4006_068,39.0,44,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,44,2,14.059999999999999,10.694999999999999,0,0,qs_s_x
1902F4007_025,39.0,50,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,50,2,24.775,14.935,0,0,qs_s_x
1902F4009_066,39.0,56,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,56,12,17.66,8.745000000000001,0,0,qs_s_x
1902F4010_031,39.0,48,1, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,0,22.845,15.549999999999999,1,1,qs_s_x
1902F6001_032,39.0,52,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,52,16,19.695,17.195,0,1,qs_s_x
1902F6002_032,39.0,46,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,46,4,23.005,18.125,0,0,qs_s_x
1902F7001_028,39.0,46,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,46,6,18.62,19.73,0,0,qs_s_x
1902F7002_032,39.0,50,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,50,0,19.3,17.405,0,0,qs_s_x
1902F7003_032,39.0,50,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,50,-6,16.904999999999998,17.95,0,0,qs_s_x
1902M2001_033,39.0,52,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,52,12,18.505,30.705,0,0,qs_s_x
1902M4001_026,39.0,62,1, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,62,8,18.725,15.56,1,0,qs_s_x
1902M4002_051,39.0,48,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,10,15.355,16.115,0,0,qs_s_x
1902M4003_080,39.0,42,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,42,2,27.56,42.665,0,2,qs_s_x
1902M5002_031,39.0,48,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,10,19.105,12.495000000000001,0,0,qs_s_x
1902M5003_058,39.0,48,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,48,6,23.865,18.185,0,0,qs_s_x
1902M7001_066,39.0,44,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,44,4,28.56,8.5,0,0,qs_s_x
1902M7002_053,39.0,50,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,50,10,17.19,26.595,0,0,qs_s_x
1902F2001_032,60.0,44,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,44,-6,14.32,10.51,0,0,io
1902F4003_024,60.0,58,4, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,58,10,49.585,12.7,4,0,io
1902F4005_042,60.0,46,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,46,-2,27.355,19.36,0,0,io
1902F4006_069,60.0,42,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,42,-2,18.605,14.059999999999999,0,0,io
1902F4007_026,60.0,54,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,54,4,22.294999999999998,24.775,1,0,io
1902F4009_067,60.0,44,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,44,-12,21.845,17.66,0,0,io
1902F4010_032,60.0,46,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,46,-2,35.5,22.845,1,1,io
1902F6001_033,60.0,40,2, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,40,-12,51.045,19.695,2,0,io
1902F6002_033,60.0,52,5, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,52,6,63.395,23.005,5,0,io
1902F7001_029,60.0,50,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,50,4,33.635000000000005,18.62,1,0,io
1902F7002_033,60.0,46,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,46,-4,37.879999999999995,19.3,1,0,io
1902F7003_033,60.0,48,4, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,48,-2,54.269999999999996,16.904999999999998,4,0,io
1902M2001_034,60.0,50,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,50,-2,56.595000000000006,18.505,1,0,io
1902M4001_027,60.0,46,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,46,-16,19.92,18.725,1,1,io
1902M4002_052,60.0,50,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,50,2,20.705,15.355,0,0,io
1902M5002_032,60.0,48,2, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,48,0,23.965,19.105,2,0,io
1902M5003_059,60.0,56,2, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,56,8,36.415,23.865,2,0,io
1902M7001_067,60.0,36,3, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,36,-8,46.64,28.56,3,0,io
1902M7002_054,60.0,46,0, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,46,-4,24.104999999999997,17.19,0,0,io
1902F2001_033,23.0,54,0, オリンピックは今までに見たことはありますか？,54,10,10.495000000000001,14.32,0,0,qs_s_x
1902F4003_027,23.0,42,0, オリンピックは今までに見たことはありますか？,42,2,22.53,38.205,0,0,qs_s_x
1902F4005_043,23.0,44,3, オリンピックは今までに見たことはありますか？,44,-2,47.105,27.355,3,0,qs_s_x
1902F4006_070,23.0,38,1, オリンピックは今までに見たことはありますか？,38,-4,22.869999999999997,18.605,1,0,qs_s_x
1902F4007_029,23.0,38,3, オリンピックは今までに見たことはありますか？,38,-2,73.80499999999999,7.355,3,0,qs_s_x
1902F4010_033,23.0,52,3, オリンピックは今までに見たことはありますか？,52,6,43.125,35.5,3,1,qs_s_x
1902F6001_034,23.0,46,3, オリンピックは今までに見たことはありますか？,46,6,54.385000000000005,51.045,3,2,qs_s_x
1902F7001_030,23.0,32,0, オリンピックは今までに見たことはありますか？,32,-18,15.515,33.635000000000005,0,1,qs_s_x
1902F7002_034,23.0,42,1, オリンピックは今までに見たことはありますか？,42,-4,39.105,37.879999999999995,1,1,qs_s_x
1902M4001_030,23.0,54,6, オリンピックは今までに見たことはありますか？,54,18,47.12,8.785,6,0,qs_s_x
1902M4002_053,23.0,52,2, オリンピックは今までに見たことはありますか？,52,2,34.835,20.705,2,0,qs_s_x
1902M4003_083,23.0,28,1, オリンピックは今までに見たことはありますか？,28,-14,50.105000000000004,27.56,1,0,qs_s_x
1902M5002_033,23.0,52,1, オリンピックは今までに見たことはありますか？,52,4,41.33,23.965,1,2,qs_s_x
1902M5003_060,23.0,50,3, オリンピックは今までに見たことはありますか？,50,-6,58.78999999999999,36.415,3,2,qs_s_x
1902M7002_055,23.0,42,1, オリンピックは今までに見たことはありますか？,42,-4,53.83,24.104999999999997,1,0,qs_s_x
1902F2001_034,20.0,54,8, 具体的に教えてもらっていいですか？,54,0,80.0,10.495000000000001,8,0,qs_d_o
1902F3001_011,20.0,48,0, 具体的に教えてもらっていいですか？,48,6,70.83,65.6,0,4,qs_d_o
1902F3002_033,20.0,48,7, 具体的に教えてもらっていいですか？,48,-4,48.285,44.349999999999994,7,2,qs_d_o
1902F4001_019,20.0,62,9, 具体的に教えてもらっていいですか？,62,4,137.60999999999999,72.205,9,3,qs_d_o
1902F4003_035,20.0,52,10, 具体的に教えてもらっていいですか？,52,6,98.78,64.445,10,5,qs_d_o
1902F4004_014,20.0,48,1, 具体的に教えてもらっていいですか？,48,-6,40.14,46.31999999999999,1,4,qs_d_o
1902F4004_027,20.0,54,5, 具体的に教えてもらっていいですか？,54,6,59.765,18.835,5,0,qs_d_o
1902F4006_066,20.0,52,6, 具体的に教えてもらっていいですか？,52,8,60.339999999999996,36.715,6,3,qs_d_o
1902F4011_027,20.0,54,5, 具体的に教えてもらっていいですか？,54,6,84.58,54.900000000000006,5,1,qs_d_o
1902F6002_010,20.0,58,5, 具体的に教えてもらっていいですか？,58,2,119.695,100.83,5,4,qs_d_o
1902F6002_066,20.0,50,5, 具体的に教えてもらっていいですか？,50,8,108.44,48.605000000000004,5,2,qs_d_o
1902M3001_037,20.0,58,12, 具体的に教えてもらっていいですか？,58,-6,108.75,67.64,12,15,qs_d_o
1902M3001_048,20.0,56,14, 具体的に教えてもらっていいですか？,56,16,105.895,27.41,14,0,qs_d_o
1902M4001_041,20.0,64,23, 具体的に教えてもらっていいですか？,64,4,110.19999999999999,94.86000000000001,23,13,qs_d_o
